slot_id,clinic_id,provider_id,province,city,specialty,role,date,start_time,end_time,duration_minutes,status,priority_eligible
SL00856,CL1005,PR009,Huelva,Huelva,Seguimiento crónico,Medicina Interna,2026-04-14,09:00,09:30,30,occupied,"Alta,Media"
SL00857,CL1005,PR009,Huelva,Huelva,Seguimiento crónico,Medicina Interna,2026-04-14,10:00,10:30,30,available,"Alta,Media"
SL00858,CL1005,PR009,Huelva,Huelva,Seguimiento crónico,Medicina Interna,2026-04-14,11:00,11:30,30,available,"Alta,Media"
SL00859,CL1005,PR009,Huelva,Huelva,Seguimiento crónico,Medicina Interna,2026-04-14,12:00,12:30,30,available,"Alta,Media"
SL00860,CL1005,PR009,Huelva,Huelva,Seguimiento crónico,Medicina Interna,2026-04-14,13:00,13:30,30,available,"Alta,Media"
SL00861,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-04-14,14:00,14:20,20,occupied,"Media,Baja"
SL00862,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-04-14,14:30,14:50,20,available,"Media,Baja"
SL00863,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-04-14,15:00,15:20,20,available,"Media,Baja"
SL00864,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-04-14,15:30,15:50,20,available,"Media,Baja"
SL00865,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-04-14,16:00,16:20,20,available,"Media,Baja"
SL00866,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-04-14,16:30,16:50,20,occupied,"Media,Baja"
SL00867,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-04-14,17:00,17:20,20,available,"Media,Baja"
SL00868,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-04-14,17:30,17:50,20,available,"Media,Baja"
SL00869,CL1005,PR009,Huelva,Huelva,Seguimiento crónico,Medicina Interna,2026-04-15,08:00,08:30,30,available,"Alta,Media"
SL00870,CL1005,PR009,Huelva,Huelva,Seguimiento crónico,Medicina Interna,2026-04-15,09:00,09:30,30,occupied,"Alta,Media"
SL00871,CL1005,PR009,Huelva,Huelva,Seguimiento crónico,Medicina Interna,2026-04-15,10:00,10:30,30,available,"Alta,Media"
SL00872,CL1005,PR009,Huelva,Huelva,Seguimiento crónico,Medicina Interna,2026-04-15,11:00,11:30,30,available,"Alta,Media"
SL00873,CL1005,PR009,Huelva,Huelva,Seguimiento crónico,Medicina Interna,2026-04-15,12:00,12:30,30,available,"Alta,Media"
SL00874,CL1005,PR009,Huelva,Huelva,Seguimiento crónico,Medicina Interna,2026-04-15,13:00,13:30,30,available,"Alta,Media"
SL00875,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-04-15,14:00,14:20,20,occupied,"Media,Baja"
SL00876,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-04-15,14:30,14:50,20,available,"Media,Baja"
SL00877,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-04-15,15:00,15:20,20,available,"Media,Baja"
SL00878,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-04-15,15:30,15:50,20,available,"Media,Baja"
SL00879,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-04-15,16:00,16:20,20,available,"Media,Baja"
SL00880,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-04-15,16:30,16:50,20,occupied,"Media,Baja"
SL00881,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-04-15,17:00,17:20,20,available,"Media,Baja"
SL00882,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-04-15,17:30,17:50,20,available,"Media,Baja"
SL00883,CL1005,PR009,Huelva,Huelva,Seguimiento crónico,Medicina Interna,2026-04-16,08:00,08:30,30,available,"Alta,Media"
SL00884,CL1005,PR009,Huelva,Huelva,Seguimiento crónico,Medicina Interna,2026-04-16,09:00,09:30,30,occupied,"Alta,Media"
SL00885,CL1005,PR009,Huelva,Huelva,Seguimiento crónico,Medicina Interna,2026-04-16,10:00,10:30,30,available,"Alta,Media"
SL00886,CL1005,PR009,Huelva,Huelva,Seguimiento crónico,Medicina Interna,2026-04-16,11:00,11:30,30,available,"Alta,Media"
SL00887,CL1005,PR009,Huelva,Huelva,Seguimiento crónico,Medicina Interna,2026-04-16,12:00,12:30,30,available,"Alta,Media"
SL00888,CL1005,PR009,Huelva,Huelva,Seguimiento crónico,Medicina Interna,2026-04-16,13:00,13:30,30,available,"Alta,Media"
SL00889,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-04-16,14:00,14:20,20,occupied,"Media,Baja"
SL00890,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-04-16,14:30,14:50,20,available,"Media,Baja"
SL00891,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-04-16,15:00,15:20,20,available,"Media,Baja"
SL00892,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-04-16,15:30,15:50,20,available,"Media,Baja"
SL00893,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-04-16,16:00,16:20,20,available,"Media,Baja"
SL00894,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-04-16,16:30,16:50,20,occupied,"Media,Baja"
SL00895,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-04-16,17:00,17:20,20,available,"Media,Baja"
SL00896,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-04-16,17:30,17:50,20,available,"Media,Baja"
SL00897,CL1005,PR009,Huelva,Huelva,Seguimiento crónico,Medicina Interna,2026-04-17,08:00,08:30,30,available,"Alta,Media"
SL00898,CL1005,PR009,Huelva,Huelva,Seguimiento crónico,Medicina Interna,2026-04-17,09:00,09:30,30,occupied,"Alta,Media"
SL00899,CL1005,PR009,Huelva,Huelva,Seguimiento crónico,Medicina Interna,2026-04-17,10:00,10:30,30,available,"Alta,Media"
SL00900,CL1005,PR009,Huelva,Huelva,Seguimiento crónico,Medicina Interna,2026-04-17,11:00,11:30,30,available,"Alta,Media"
SL00901,CL1005,PR009,Huelva,Huelva,Seguimiento crónico,Medicina Interna,2026-04-17,12:00,12:30,30,available,"Alta,Media"
SL00902,CL1005,PR009,Huelva,Huelva,Seguimiento crónico,Medicina Interna,2026-04-17,13:00,13:30,30,available,"Alta,Media"
SL00903,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-04-17,14:00,14:20,20,occupied,"Media,Baja"
SL00904,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-04-17,14:30,14:50,20,available,"Media,Baja"
SL00905,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-04-17,15:00,15:20,20,available,"Media,Baja"
SL00906,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-04-17,15:30,15:50,20,available,"Media,Baja"
SL00907,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-04-17,16:00,16:20,20,available,"Media,Baja"
SL00908,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-04-17,16:30,16:50,20,occupied,"Media,Baja"
SL00909,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-04-17,17:00,17:20,20,available,"Media,Baja"
SL00910,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-04-17,17:30,17:50,20,available,"Media,Baja"
SL00911,CL1005,PR009,Huelva,Huelva,Seguimiento crónico,Medicina Interna,2026-04-20,08:00,08:30,30,available,"Alta,Media"
SL00912,CL1005,PR009,Huelva,Huelva,Seguimiento crónico,Medicina Interna,2026-04-20,09:00,09:30,30,available,"Alta,Media"
SL00913,CL1005,PR009,Huelva,Huelva,Seguimiento crónico,Medicina Interna,2026-04-20,10:00,10:30,30,available,"Alta,Media"
SL00914,CL1005,PR009,Huelva,Huelva,Seguimiento crónico,Medicina Interna,2026-04-20,11:00,11:30,30,available,"Alta,Media"
SL00915,CL1005,PR009,Huelva,Huelva,Seguimiento crónico,Medicina Interna,2026-04-20,12:00,12:30,30,occupied,"Alta,Media"
SL00916,CL1005,PR009,Huelva,Huelva,Seguimiento crónico,Medicina Interna,2026-04-20,13:00,13:30,30,available,"Alta,Media"
SL00917,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-04-20,14:00,14:20,20,available,"Media,Baja"
SL00918,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-04-20,14:30,14:50,20,available,"Media,Baja"
SL00919,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-04-20,15:00,15:20,20,available,"Media,Baja"
SL00920,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-04-20,15:30,15:50,20,occupied,"Media,Baja"
SL00921,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-04-20,16:00,16:20,20,available,"Media,Baja"
SL00922,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-04-20,16:30,16:50,20,available,"Media,Baja"
SL00923,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-04-20,17:00,17:20,20,available,"Media,Baja"
SL00924,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-04-20,17:30,17:50,20,available,"Media,Baja"
SL00925,CL1005,PR009,Huelva,Huelva,Seguimiento crónico,Medicina Interna,2026-04-21,08:00,08:30,30,available,"Alta,Media"
SL00926,CL1005,PR009,Huelva,Huelva,Seguimiento crónico,Medicina Interna,2026-04-21,09:00,09:30,30,available,"Alta,Media"
SL00927,CL1005,PR009,Huelva,Huelva,Seguimiento crónico,Medicina Interna,2026-04-21,10:00,10:30,30,available,"Alta,Media"
SL00928,CL1005,PR009,Huelva,Huelva,Seguimiento crónico,Medicina Interna,2026-04-21,11:00,11:30,30,available,"Alta,Media"
SL00929,CL1005,PR009,Huelva,Huelva,Seguimiento crónico,Medicina Interna,2026-04-21,12:00,12:30,30,occupied,"Alta,Media"
SL00930,CL1005,PR009,Huelva,Huelva,Seguimiento crónico,Medicina Interna,2026-04-21,13:00,13:30,30,available,"Alta,Media"
SL00931,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-04-21,14:00,14:20,20,available,"Media,Baja"
SL00932,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-04-21,14:30,14:50,20,available,"Media,Baja"
SL00933,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-04-21,15:00,15:20,20,available,"Media,Baja"
SL00934,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-04-21,15:30,15:50,20,occupied,"Media,Baja"
SL00935,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-04-21,16:00,16:20,20,available,"Media,Baja"
SL00936,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-04-21,16:30,16:50,20,available,"Media,Baja"
SL00937,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-04-21,17:00,17:20,20,available,"Media,Baja"
SL00938,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-04-21,17:30,17:50,20,available,"Media,Baja"
SL00939,CL1005,PR009,Huelva,Huelva,Seguimiento crónico,Medicina Interna,2026-04-22,08:00,08:30,30,available,"Alta,Media"
SL00940,CL1005,PR009,Huelva,Huelva,Seguimiento crónico,Medicina Interna,2026-04-22,09:00,09:30,30,available,"Alta,Media"
SL00941,CL1005,PR009,Huelva,Huelva,Seguimiento crónico,Medicina Interna,2026-04-22,10:00,10:30,30,available,"Alta,Media"
SL00942,CL1005,PR009,Huelva,Huelva,Seguimiento crónico,Medicina Interna,2026-04-22,11:00,11:30,30,available,"Alta,Media"
SL00943,CL1005,PR009,Huelva,Huelva,Seguimiento crónico,Medicina Interna,2026-04-22,12:00,12:30,30,occupied,"Alta,Media"
SL00944,CL1005,PR009,Huelva,Huelva,Seguimiento crónico,Medicina Interna,2026-04-22,13:00,13:30,30,available,"Alta,Media"
SL00945,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-04-22,14:00,14:20,20,available,"Media,Baja"
SL00946,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-04-22,14:30,14:50,20,available,"Media,Baja"
SL00947,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-04-22,15:00,15:20,20,available,"Media,Baja"
SL00948,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-04-22,15:30,15:50,20,occupied,"Media,Baja"
SL00949,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-04-22,16:00,16:20,20,available,"Media,Baja"
SL00950,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-04-22,16:30,16:50,20,available,"Media,Baja"
SL00951,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-04-22,17:00,17:20,20,available,"Media,Baja"
SL00952,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-04-22,17:30,17:50,20,available,"Media,Baja"
SL00953,CL1005,PR009,Huelva,Huelva,Seguimiento crónico,Medicina Interna,2026-04-23,08:00,08:30,30,available,"Alta,Media"
SL00954,CL1005,PR009,Huelva,Huelva,Seguimiento crónico,Medicina Interna,2026-04-23,09:00,09:30,30,available,"Alta,Media"
SL00955,CL1005,PR009,Huelva,Huelva,Seguimiento crónico,Medicina Interna,2026-04-23,10:00,10:30,30,available,"Alta,Media"
SL00956,CL1005,PR009,Huelva,Huelva,Seguimiento crónico,Medicina Interna,2026-04-23,11:00,11:30,30,available,"Alta,Media"
SL00957,CL1005,PR009,Huelva,Huelva,Seguimiento crónico,Medicina Interna,2026-04-23,12:00,12:30,30,occupied,"Alta,Media"
SL00958,CL1005,PR009,Huelva,Huelva,Seguimiento crónico,Medicina Interna,2026-04-23,13:00,13:30,30,available,"Alta,Media"
SL00959,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-04-23,14:00,14:20,20,available,"Media,Baja"
SL00960,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-04-23,14:30,14:50,20,available,"Media,Baja"
SL00961,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-04-23,15:00,15:20,20,available,"Media,Baja"
SL00962,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-04-23,15:30,15:50,20,occupied,"Media,Baja"
SL00963,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-04-23,16:00,16:20,20,available,"Media,Baja"
SL00964,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-04-23,16:30,16:50,20,available,"Media,Baja"
SL00965,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-04-23,17:00,17:20,20,available,"Media,Baja"
SL00966,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-04-23,17:30,17:50,20,available,"Media,Baja"
SL00967,CL1005,PR009,Huelva,Huelva,Seguimiento crónico,Medicina Interna,2026-04-24,08:00,08:30,30,available,"Alta,Media"
SL00968,CL1005,PR009,Huelva,Huelva,Seguimiento crónico,Medicina Interna,2026-04-24,09:00,09:30,30,available,"Alta,Media"
SL00969,CL1005,PR009,Huelva,Huelva,Seguimiento crónico,Medicina Interna,2026-04-24,10:00,10:30,30,available,"Alta,Media"
SL00970,CL1005,PR009,Huelva,Huelva,Seguimiento crónico,Medicina Interna,2026-04-24,11:00,11:30,30,available,"Alta,Media"
SL00971,CL1005,PR009,Huelva,Huelva,Seguimiento crónico,Medicina Interna,2026-04-24,12:00,12:30,30,occupied,"Alta,Media"
SL00972,CL1005,PR009,Huelva,Huelva,Seguimiento crónico,Medicina Interna,2026-04-24,13:00,13:30,30,available,"Alta,Media"
SL00973,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-04-24,14:00,14:20,20,available,"Media,Baja"
SL00974,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-04-24,14:30,14:50,20,available,"Media,Baja"
SL00975,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-04-24,15:00,15:20,20,available,"Media,Baja"
SL00976,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-04-24,15:30,15:50,20,occupied,"Media,Baja"
SL00977,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-04-24,16:00,16:20,20,available,"Media,Baja"
SL00978,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-04-24,16:30,16:50,20,available,"Media,Baja"
SL00979,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-04-24,17:00,17:20,20,available,"Media,Baja"
SL00980,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-04-24,17:30,17:50,20,available,"Media,Baja"
SL00981,CL1005,PR009,Huelva,Huelva,Seguimiento crónico,Medicina Interna,2026-04-27,08:00,08:30,30,available,"Alta,Media"
SL00982,CL1005,PR009,Huelva,Huelva,Seguimiento crónico,Medicina Interna,2026-04-27,09:00,09:30,30,available,"Alta,Media"
SL00983,CL1005,PR009,Huelva,Huelva,Seguimiento crónico,Medicina Interna,2026-04-27,10:00,10:30,30,occupied,"Alta,Media"
SL00984,CL1005,PR009,Huelva,Huelva,Seguimiento crónico,Medicina Interna,2026-04-27,11:00,11:30,30,available,"Alta,Media"
SL00985,CL1005,PR009,Huelva,Huelva,Seguimiento crónico,Medicina Interna,2026-04-27,12:00,12:30,30,available,"Alta,Media"
SL00986,CL1005,PR009,Huelva,Huelva,Seguimiento crónico,Medicina Interna,2026-04-27,13:00,13:30,30,available,"Alta,Media"
SL00987,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-04-27,14:00,14:20,20,available,"Media,Baja"
SL00988,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-04-27,14:30,14:50,20,occupied,"Media,Baja"
SL00989,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-04-27,15:00,15:20,20,available,"Media,Baja"
SL00990,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-04-27,15:30,15:50,20,available,"Media,Baja"
SL00991,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-04-27,16:00,16:20,20,available,"Media,Baja"
SL00992,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-04-27,16:30,16:50,20,available,"Media,Baja"
SL00993,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-04-27,17:00,17:20,20,occupied,"Media,Baja"
SL00994,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-04-27,17:30,17:50,20,available,"Media,Baja"
SL00995,CL1005,PR009,Huelva,Huelva,Seguimiento crónico,Medicina Interna,2026-04-28,08:00,08:30,30,available,"Alta,Media"
SL00996,CL1005,PR009,Huelva,Huelva,Seguimiento crónico,Medicina Interna,2026-04-28,09:00,09:30,30,available,"Alta,Media"
SL00997,CL1005,PR009,Huelva,Huelva,Seguimiento crónico,Medicina Interna,2026-04-28,10:00,10:30,30,occupied,"Alta,Media"
SL00998,CL1005,PR009,Huelva,Huelva,Seguimiento crónico,Medicina Interna,2026-04-28,11:00,11:30,30,available,"Alta,Media"
SL00999,CL1005,PR009,Huelva,Huelva,Seguimiento crónico,Medicina Interna,2026-04-28,12:00,12:30,30,available,"Alta,Media"
SL01000,CL1005,PR009,Huelva,Huelva,Seguimiento crónico,Medicina Interna,2026-04-28,13:00,13:30,30,available,"Alta,Media"
SL01001,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-04-28,14:00,14:20,20,available,"Media,Baja"
SL01002,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-04-28,14:30,14:50,20,occupied,"Media,Baja"
SL01003,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-04-28,15:00,15:20,20,available,"Media,Baja"
SL01004,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-04-28,15:30,15:50,20,available,"Media,Baja"
SL01005,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-04-28,16:00,16:20,20,available,"Media,Baja"
SL01006,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-04-28,16:30,16:50,20,available,"Media,Baja"
SL01007,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-04-28,17:00,17:20,20,occupied,"Media,Baja"
SL01008,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-04-28,17:30,17:50,20,available,"Media,Baja"
SL01009,CL1005,PR009,Huelva,Huelva,Seguimiento crónico,Medicina Interna,2026-04-29,08:00,08:30,30,available,"Alta,Media"
SL01010,CL1005,PR009,Huelva,Huelva,Seguimiento crónico,Medicina Interna,2026-04-29,09:00,09:30,30,available,"Alta,Media"
SL01011,CL1005,PR009,Huelva,Huelva,Seguimiento crónico,Medicina Interna,2026-04-29,10:00,10:30,30,occupied,"Alta,Media"
SL01012,CL1005,PR009,Huelva,Huelva,Seguimiento crónico,Medicina Interna,2026-04-29,11:00,11:30,30,available,"Alta,Media"
SL01013,CL1005,PR009,Huelva,Huelva,Seguimiento crónico,Medicina Interna,2026-04-29,12:00,12:30,30,available,"Alta,Media"
SL01014,CL1005,PR009,Huelva,Huelva,Seguimiento crónico,Medicina Interna,2026-04-29,13:00,13:30,30,available,"Alta,Media"
SL01015,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-04-29,14:00,14:20,20,available,"Media,Baja"
SL01016,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-04-29,14:30,14:50,20,occupied,"Media,Baja"
SL01017,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-04-29,15:00,15:20,20,available,"Media,Baja"
SL01018,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-04-29,15:30,15:50,20,available,"Media,Baja"
SL01019,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-04-29,16:00,16:20,20,available,"Media,Baja"
SL01020,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-04-29,16:30,16:50,20,available,"Media,Baja"
SL01021,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-04-29,17:00,17:20,20,occupied,"Media,Baja"
SL01022,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-04-29,17:30,17:50,20,available,"Media,Baja"
SL01023,CL1005,PR009,Huelva,Huelva,Seguimiento crónico,Medicina Interna,2026-04-30,08:00,08:30,30,available,"Alta,Media"
SL01024,CL1005,PR009,Huelva,Huelva,Seguimiento crónico,Medicina Interna,2026-04-30,09:00,09:30,30,available,"Alta,Media"
SL01025,CL1005,PR009,Huelva,Huelva,Seguimiento crónico,Medicina Interna,2026-04-30,10:00,10:30,30,occupied,"Alta,Media"
SL01026,CL1005,PR009,Huelva,Huelva,Seguimiento crónico,Medicina Interna,2026-04-30,11:00,11:30,30,available,"Alta,Media"
SL01027,CL1005,PR009,Huelva,Huelva,Seguimiento crónico,Medicina Interna,2026-04-30,12:00,12:30,30,available,"Alta,Media"
SL01028,CL1005,PR009,Huelva,Huelva,Seguimiento crónico,Medicina Interna,2026-04-30,13:00,13:30,30,available,"Alta,Media"
SL01029,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-04-30,14:00,14:20,20,available,"Media,Baja"
SL01030,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-04-30,14:30,14:50,20,occupied,"Media,Baja"
SL01031,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-04-30,15:00,15:20,20,available,"Media,Baja"
SL01032,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-04-30,15:30,15:50,20,available,"Media,Baja"
SL01033,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-04-30,16:00,16:20,20,available,"Media,Baja"
SL01034,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-04-30,16:30,16:50,20,available,"Media,Baja"
SL01035,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-04-30,17:00,17:20,20,occupied,"Media,Baja"
SL01036,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-04-30,17:30,17:50,20,available,"Media,Baja"
SL01037,CL1005,PR009,Huelva,Huelva,Seguimiento crónico,Medicina Interna,2026-05-01,08:00,08:30,30,available,"Alta,Media"
SL01038,CL1005,PR009,Huelva,Huelva,Seguimiento crónico,Medicina Interna,2026-05-01,09:00,09:30,30,available,"Alta,Media"
SL01039,CL1005,PR009,Huelva,Huelva,Seguimiento crónico,Medicina Interna,2026-05-01,10:00,10:30,30,occupied,"Alta,Media"
SL01040,CL1005,PR009,Huelva,Huelva,Seguimiento crónico,Medicina Interna,2026-05-01,11:00,11:30,30,available,"Alta,Media"
SL01041,CL1005,PR009,Huelva,Huelva,Seguimiento crónico,Medicina Interna,2026-05-01,12:00,12:30,30,available,"Alta,Media"
SL01042,CL1005,PR009,Huelva,Huelva,Seguimiento crónico,Medicina Interna,2026-05-01,13:00,13:30,30,available,"Alta,Media"
SL01043,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-05-01,14:00,14:20,20,available,"Media,Baja"
SL01044,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-05-01,14:30,14:50,20,occupied,"Media,Baja"
SL01045,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-05-01,15:00,15:20,20,available,"Media,Baja"
SL01046,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-05-01,15:30,15:50,20,available,"Media,Baja"
SL01047,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-05-01,16:00,16:20,20,available,"Media,Baja"
SL01048,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-05-01,16:30,16:50,20,available,"Media,Baja"
SL01049,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-05-01,17:00,17:20,20,occupied,"Media,Baja"
SL01050,CL1005,PR010,Huelva,Huelva,Seguimiento crónico,Enfermería,2026-05-01,17:30,17:50,20,available,"Media,Baja"
SL01051,CL1006,PR011,Jaén,Jaén,Seguimiento crónico,Medicina Interna,2026-04-13,08:00,08:30,30,available,"Alta,Media"
SL01052,CL1006,PR011,Jaén,Jaén,Seguimiento crónico,Medicina Interna,2026-04-13,09:00,09:30,30,occupied,"Alta,Media"
SL01053,CL1006,PR011,Jaén,Jaén,Seguimiento crónico,Medicina Interna,2026-04-13,10:00,10:30,30,available,"Alta,Media"
SL01054,CL1006,PR011,Jaén,Jaén,Seguimiento crónico,Medicina Interna,2026-04-13,11:00,11:30,30,available,"Alta,Media"
SL01055,CL1006,PR011,Jaén,Jaén,Seguimiento crónico,Medicina Interna,2026-04-13,12:00,12:30,30,available,"Alta,Media"
SL01056,CL1006,PR011,Jaén,Jaén,Seguimiento crónico,Medicina Interna,2026-04-13,13:00,13:30,30,available,"Alta,Media"
